uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"ebaa3080-c51e-4213-9155-3b751dbc93d1",1050,"Payload delivery","ssdeep","3::","",0,1613637787,"ssdeep","","c3b033c9-8301-4eb9-a7c9-042bf5a2947a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"9ae2bb96-89d2-49c1-a85b-b08b8b7a9c3f",1050,"Other","text",".ctors","",0,1550656443,"name","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"14c28292-8244-4b7e-916d-844887c9f2d4",1050,"Other","text","PROGBITS","",0,1550656443,"type","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5cb30d73-38fa-4605-8391-6e4f8cae57b5",1050,"Other","text","WRITE","",0,1550656443,"flag","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5605b459-5a46-494b-9a21-202d00319d9b",1050,"Other","text","ALLOC","",0,1550656443,"flag","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"de0236d5-6a26-4dfe-b5bc-8705ba4002a0",1050,"Other","size-in-bytes",8,"",0,1550656443,"size-in-bytes","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"93711513-3805-4cbe-a76c-91554b88436b",1050,"Other","float",1,"",0,1550656443,"entropy","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"02985e69-c2ba-4f0c-a4f1-9e9fc7e5736a",1050,"Payload delivery","md5","14f9c4ad952bff03b2eb8fa9fb3aae76","",1,1550656444,"md5","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"6414f005-8f1d-48b9-961c-4dc6205c6c99",1050,"Payload delivery","sha1","ce296b184763a332aca5193149245ab4653334e8","",1,1550656444,"sha1","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"38996803-cd2e-4f03-ad3f-c1c373531ed8",1050,"Payload delivery","sha256","72a4fa3544e43a836ffcb268ce06ccdbc55d44d5e6b1b1c19216a53ea98301fd","",1,1550656444,"sha256","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"eb85947b-a4fd-499b-8df2-fff18eab2ec0",1050,"Payload delivery","sha512","7c403a4652234a853f476938085a4a0613f7540ea108da2da488812462f9479cd6af00d184ac313dcb9cbb0c7725342d0363aeff8e7ac856d9f45a2d1d05c4ec","",1,1550656444,"sha512","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"c4641792-c91a-45d3-9f9e-f82a45c3537f",1050,"Payload delivery","ssdeep","3:RRtl:LX","",1,1550656444,"ssdeep","","2595727b-8ac2-42c0-a335-601eb9968f76","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"672fc06a-b0bc-4259-a173-bbeba8b08cdd",1050,"Other","text",".dtors","",0,1550656444,"name","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"8ea3388e-8e49-4617-b90c-c5c6e66c39d3",1050,"Other","text","PROGBITS","",0,1550656444,"type","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"95511729-9fad-4d4d-9f13-abb5b48c241c",1050,"Other","text","WRITE","",0,1550656444,"flag","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"6e1e643b-9554-457e-a107-72e0d7ef2bac",1050,"Other","text","ALLOC","",0,1550656444,"flag","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"81e971f7-7c08-4b66-9955-980b97803f4f",1050,"Other","size-in-bytes",8,"",0,1550656444,"size-in-bytes","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"497cc97e-de47-4f3a-80a2-c423f61ccdbc",1050,"Other","float",1,"",0,1550656444,"entropy","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5041fe56-ba0a-4606-a281-c6314ba2b73c",1050,"Payload delivery","md5","14f9c4ad952bff03b2eb8fa9fb3aae76","",1,1550656444,"md5","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d3df4b46-2bb7-4c91-9e88-0ce272ad1bfd",1050,"Payload delivery","sha1","ce296b184763a332aca5193149245ab4653334e8","",1,1550656444,"sha1","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"fce1c987-7e21-45ad-a1f6-505877c6edef",1050,"Payload delivery","sha256","72a4fa3544e43a836ffcb268ce06ccdbc55d44d5e6b1b1c19216a53ea98301fd","",1,1550656444,"sha256","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"a09d1778-3873-45a2-9c99-f5770162e751",1050,"Payload delivery","sha512","7c403a4652234a853f476938085a4a0613f7540ea108da2da488812462f9479cd6af00d184ac313dcb9cbb0c7725342d0363aeff8e7ac856d9f45a2d1d05c4ec","",1,1550656444,"sha512","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"22d7d139-223e-41dc-841a-c03e1fb0a999",1050,"Payload delivery","ssdeep","3:RRtl:LX","",1,1550656444,"ssdeep","","c805be7e-462a-4067-bdac-5a2da1a49d53","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"f519e92c-201d-479e-95c6-5571a26639f9",1050,"Other","text",".jcr","",0,1550656444,"name","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"f6f727a5-fff1-4ecd-9ba1-7ae3adb389fe",1050,"Other","text","PROGBITS","",0,1550656444,"type","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5a2f0433-9682-45ca-a1c7-4f44fede0156",1050,"Other","text","WRITE","",0,1550656444,"flag","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5a42b4ea-7cdb-43ac-ac02-953e6649664b",1050,"Other","text","ALLOC","",0,1550656444,"flag","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"f453bbd5-10d0-417d-9ff4-a54d5f9a127e",1050,"Other","size-in-bytes",4,"",0,1550656444,"size-in-bytes","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"3ab2052e-fb52-4b13-89d4-8f23dd75d651",1050,"Other","float",0.0,"",0,1550656444,"entropy","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"9ace464c-7c57-4afd-a22c-f84c1cb0a263",1050,"Payload delivery","md5","f1d3ff8443297732862df21dc4e57262","",0,1613637761,"md5","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"37ec6b1c-a630-40cd-bcbb-695a79ecb89a",1050,"Payload delivery","sha1","9069ca78e7450a285173431b3e52c5c25299e473","",0,1613637763,"sha1","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"3b53226c-b7ab-4398-8bff-fc3c8ed18a2a",1050,"Payload delivery","sha256","df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119","",0,1613637766,"sha256","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"620a5bcc-79e1-4fb7-a03e-697a717721b0",1050,"Payload delivery","sha512","ec2d57691d9b2d40182ac565032054b7d784ba96b18bcb5be0bb4e70e3fb041eff582c8af66ee50256539f2181d7f9e53627c0189da7e75a4d5ef10ea93b20b3","",0,1613637769,"sha512","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d0c94521-a81e-44a3-9311-e809200ab76f",1050,"Payload delivery","ssdeep","3::","",0,1613637772,"ssdeep","","67665457-214f-4ca0-a9e2-1caa8f1a4c1e","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"c17e971b-2829-4e52-9997-30bb8e75af3d",1050,"Other","text",".data","",0,1550656445,"name","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"1e667d6c-acd3-4646-9d63-f856382d6555",1050,"Other","text","PROGBITS","",0,1550656445,"type","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"253ceb8d-f14a-4adb-ab9d-b2da798b17f0",1050,"Other","text","WRITE","",0,1550656445,"flag","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"0f49b58e-3da8-4a20-af6e-5a663b4b5106",1050,"Other","text","ALLOC","",0,1550656445,"flag","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"de7a862b-8f1b-498b-8de2-59a5723a9a43",1050,"Other","size-in-bytes",832,"",0,1550656445,"size-in-bytes","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"1bd96f70-9d59-4cdf-9c52-2bab43b38e96",1050,"Other","float",2.4410465132468,"",0,1550656445,"entropy","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d392ca33-157c-44fd-a71e-a63735db95b1",1050,"Payload delivery","md5","8dcf185f399d2eb71dcc7247da9f73cf","",1,1550656445,"md5","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d9cffea8-eb4f-41fc-b812-bc52cde7ba3e",1050,"Payload delivery","sha1","07bf9f61aa36d88b7df64e39518044d0c049faa7","",1,1550656445,"sha1","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"89858c0d-292f-431f-b5a7-74a47d5f9a52",1050,"Payload delivery","sha256","9109b8548ced721ab13c8b52e06e00f978b9e1d6b27b94ad001ad72b375e7ef6","",1,1550656445,"sha256","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"bee9feb4-01e0-4eb4-9817-5291aded1def",1050,"Payload delivery","sha512","bd3fb78b127ba830880416a271bd418a39c298da9373aafae8bdce070c7e8b732f2102228141a15d80e984fdde70759aec2d3481ef15e8a15e3ba92d8cea7775","",1,1550656445,"sha512","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d3c79086-d5e4-4a53-8990-3eab94e95187",1050,"Payload delivery","ssdeep","6:0XlkEC//Sk004yCWP1HEEoKy6SyjSRuen6PYEqknNuTQud3Ova5xz6lUc8E:01kECXWyrzy6SGqH6PYxpGS6lUc8E","",1,1550656445,"ssdeep","","4b8a75a1-68c0-498d-bec0-ac8af7b192d1","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5eefdaec-9d57-469d-b751-9c8954d7d30b",1050,"Other","text",".sdata","",0,1550656445,"name","","fdfae2ea-c125-4b8d-85fb-34052ca74b95","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"e55b3c68-9d03-4149-a61a-941f514e26e7",1050,"Other","text","PROGBITS","",0,1550656445,"type","","fdfae2ea-c125-4b8d-85fb-34052ca74b95","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
